地图编号,地图目录,地图名称,地图进入条件,地图类型,配置文件,地图宽度,地图高度,地图分组,后端分线,开放条件,对应假地图副本,该地图是否可作为返回地图，是否可使用传送符,所用服务器类型,复活坐标,复活cd,复活面板组成,是否可使用连击技,刷新key,角色是否可以重叠,是否安全区能回血回蓝,召唤生效规则,是否支持飞行卷轴使用,是否安全区能回泡点经验,是否接收血色恶魔匹配请求,是否接受被击杀邮件,地图产出绑定天数,客户端判断不过提示,地图是否废弃,是否安全地图,杀人是否增加PK值,地图经验加成,进入地图公告,小地图是否显示boss复活时间,是否支持传送卷轴使用,商业化活动开启时间,活动地图经验加成,地图是否允许组队,是否需要有时间才能进入,角色受击反击是否生效
209102,209102,神兵塔2层,101#1&4801#1,2,20900,64,64,209102,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209103,209103,神兵塔3层,101#1&4801#2,2,20900,64,64,209103,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209104,209104,神兵塔4层,101#1&4801#3,2,20900,64,64,209104,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209105,209105,神兵塔5层,101#1&4801#4,2,20900,64,64,209105,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209106,209106,神兵塔6层,101#1&4801#5,2,20900,64,64,209106,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209107,209107,神兵塔7层,101#1&4801#6,2,20900,64,64,209107,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209108,209108,神兵塔8层,101#1&4801#7,2,20900,64,64,209108,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209109,209109,神兵塔9层,101#1&4801#8,2,20900,64,64,209109,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209110,209110,神兵塔10层,101#1&4801#9,2,20900,64,64,209110,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209111,209111,神兵塔11层,101#1&4801#10,2,20900,64,64,209111,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209112,209112,神兵塔12层,101#1&4801#11,2,20900,64,64,209112,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209113,209113,神兵塔13层,101#1&4801#12,2,20900,64,64,209113,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209114,209114,神兵塔14层,101#1&4801#13,2,20900,64,64,209114,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209115,209115,神兵塔15层,101#1&4801#14,2,20900,64,64,209115,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209116,209116,神兵塔16层,101#1&4801#15,2,20900,64,64,209116,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209117,209117,神兵塔17层,101#1&4801#16,2,20900,64,64,209117,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209118,209118,神兵塔18层,101#1&4801#17,2,20900,64,64,209118,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209119,209119,神兵塔19层,101#1&4801#18,2,20900,64,64,209119,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209120,209120,神兵塔20层,101#1&4801#19,2,20900,64,64,209120,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209121,209121,神兵塔21层,101#1&4801#20,2,20900,64,64,209121,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209122,209122,神兵塔22层,101#1&4801#21,2,20900,64,64,209122,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209123,209123,神兵塔23层,101#1&4801#22,2,20900,64,64,209123,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209124,209124,神兵塔24层,101#1&4801#23,2,20900,64,64,209124,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209125,209125,神兵塔25层,101#1&4801#24,2,20900,64,64,209125,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209126,209126,神兵塔26层,101#1&4801#25,2,20900,64,64,209126,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209127,209127,神兵塔27层,101#1&4801#26,2,20900,64,64,209127,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209128,209128,神兵塔28层,101#1&4801#27,2,20900,64,64,209128,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209129,209129,神兵塔29层,101#1&4801#28,2,20900,64,64,209129,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209130,209130,神兵塔30层,101#1&4801#29,2,20900,64,64,209130,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209131,209131,神兵塔31层,101#1&4801#30,2,20900,64,64,209131,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209132,209132,神兵塔32层,101#1&4801#31,2,20900,64,64,209132,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209133,209133,神兵塔33层,101#1&4801#32,2,20900,64,64,209133,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209134,209134,神兵塔34层,101#1&4801#33,2,20900,64,64,209134,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209135,209135,神兵塔35层,101#1&4801#34,2,20900,64,64,209135,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209136,209136,神兵塔36层,101#1&4801#35,2,20900,64,64,209136,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209137,209137,神兵塔37层,101#1&4801#36,2,20900,64,64,209137,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209138,209138,神兵塔38层,101#1&4801#37,2,20900,64,64,209138,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209139,209139,神兵塔39层,101#1&4801#38,2,20900,64,64,209139,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209140,209140,神兵塔40层,101#1&4801#39,2,20900,64,64,209140,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209141,209141,神兵塔41层,101#1&4801#40,2,20900,64,64,209141,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209142,209142,神兵塔42层,101#1&4801#41,2,20900,64,64,209142,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209143,209143,神兵塔43层,101#1&4801#42,2,20900,64,64,209143,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209144,209144,神兵塔44层,101#1&4801#43,2,20900,64,64,209144,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209145,209145,神兵塔45层,101#1&4801#44,2,20900,64,64,209145,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209146,209146,神兵塔46层,101#1&4801#45,2,20900,64,64,209146,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209147,209147,神兵塔47层,101#1&4801#46,2,20900,64,64,209147,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209148,209148,神兵塔48层,101#1&4801#47,2,20900,64,64,209148,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209149,209149,神兵塔49层,101#1&4801#48,2,20900,64,64,209149,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209150,209150,神兵塔50层,101#1&4801#49,2,20900,64,64,209150,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209151,209151,神兵塔51层,101#1&4801#50,2,20900,64,64,209151,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209152,209152,神兵塔52层,101#1&4801#51,2,20900,64,64,209152,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209153,209153,神兵塔53层,101#1&4801#52,2,20900,64,64,209153,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209154,209154,神兵塔54层,101#1&4801#53,2,20900,64,64,209154,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209155,209155,神兵塔55层,101#1&4801#54,2,20900,64,64,209155,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209156,209156,神兵塔56层,101#1&4801#55,2,20900,64,64,209156,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209157,209157,神兵塔57层,101#1&4801#56,2,20900,64,64,209157,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209158,209158,神兵塔58层,101#1&4801#57,2,20900,64,64,209158,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209159,209159,神兵塔59层,101#1&4801#58,2,20900,64,64,209159,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209160,209160,神兵塔60层,101#1&4801#59,2,20900,64,64,209160,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209161,209161,神兵塔61层,101#1&4801#60,2,20900,64,64,209161,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209162,209162,神兵塔62层,101#1&4801#61,2,20900,64,64,209162,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209163,209163,神兵塔63层,101#1&4801#62,2,20900,64,64,209163,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209164,209164,神兵塔64层,101#1&4801#63,2,20900,64,64,209164,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209165,209165,神兵塔65层,101#1&4801#64,2,20900,64,64,209165,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209166,209166,神兵塔66层,101#1&4801#65,2,20900,64,64,209166,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209167,209167,神兵塔67层,101#1&4801#66,2,20900,64,64,209167,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209168,209168,神兵塔68层,101#1&4801#67,2,20900,64,64,209168,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209169,209169,神兵塔69层,101#1&4801#68,2,20900,64,64,209169,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209170,209170,神兵塔70层,101#1&4801#69,2,20900,64,64,209170,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209171,209171,神兵塔71层,101#1&4801#70,2,20900,64,64,209171,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209172,209172,神兵塔72层,101#1&4801#71,2,20900,64,64,209172,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209173,209173,神兵塔73层,101#1&4801#72,2,20900,64,64,209173,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209174,209174,神兵塔74层,101#1&4801#73,2,20900,64,64,209174,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209175,209175,神兵塔75层,101#1&4801#74,2,20900,64,64,209175,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209176,209176,神兵塔76层,101#1&4801#75,2,20900,64,64,209176,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209177,209177,神兵塔77层,101#1&4801#76,2,20900,64,64,209177,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209178,209178,神兵塔78层,101#1&4801#77,2,20900,64,64,209178,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209179,209179,神兵塔79层,101#1&4801#78,2,20900,64,64,209179,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209180,209180,神兵塔80层,101#1&4801#79,2,20900,64,64,209180,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209181,209181,神兵塔81层,101#1&4801#80,2,20900,64,64,209181,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209182,209182,神兵塔82层,101#1&4801#81,2,20900,64,64,209182,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209183,209183,神兵塔83层,101#1&4801#82,2,20900,64,64,209183,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209184,209184,神兵塔84层,101#1&4801#83,2,20900,64,64,209184,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209185,209185,神兵塔85层,101#1&4801#84,2,20900,64,64,209185,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209186,209186,神兵塔86层,101#1&4801#85,2,20900,64,64,209186,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209187,209187,神兵塔87层,101#1&4801#86,2,20900,64,64,209187,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209188,209188,神兵塔88层,101#1&4801#87,2,20900,64,64,209188,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209189,209189,神兵塔89层,101#1&4801#88,2,20900,64,64,209189,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209190,209190,神兵塔90层,101#1&4801#89,2,20900,64,64,209190,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209191,209191,神兵塔91层,101#1&4801#90,2,20900,64,64,209191,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209192,209192,神兵塔92层,101#1&4801#91,2,20900,64,64,209192,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209193,209193,神兵塔93层,101#1&4801#92,2,20900,64,64,209193,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209194,209194,神兵塔94层,101#1&4801#93,2,20900,64,64,209194,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209195,209195,神兵塔95层,101#1&4801#94,2,20900,64,64,209195,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209196,209196,神兵塔96层,101#1&4801#95,2,20900,64,64,209196,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209197,209197,神兵塔97层,101#1&4801#96,2,20900,64,64,209197,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209198,209198,神兵塔98层,101#1&4801#97,2,20900,64,64,209198,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209199,209199,神兵塔99层,101#1&4801#98,2,20900,64,64,209199,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
209200,209200,神兵塔100层,101#1&4801#99,2,20900,64,64,209200,0,,,1,1,101#195#281,0,16,0,1371005,,,,1,,1,,,,1,,,,,1,,,,,,
210001,210001,四象神殿1层,101#80,2,208,99,99,210001,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210002,210002,四象神殿2层,5301#1,2,208,99,99,210002,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210003,210003,四象神殿3层,5301#2,2,208,99,99,210003,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210004,210004,四象神殿4层,5301#4,2,208,99,99,210004,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210005,210005,四象神殿5层,5301#6,2,208,99,99,210005,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210006,210006,四象神殿6层,5301#8,2,208,99,99,210006,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210007,210007,四象神殿7层,5301#10,2,208,99,99,210007,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210008,210008,四象神殿8层,5301#12,2,208,99,99,210008,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210009,210009,四象神殿9层,5301#14,2,208,99,99,210009,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210010,210010,四象神殿10层,5301#16,2,208,99,99,210010,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210011,210011,四象神殿11层,5301#18,2,208,99,99,210011,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210012,210012,四象神殿12层,5301#20,2,208,99,99,210012,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210013,210013,四象神殿13层,5301#22,2,208,99,99,210013,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210014,210014,四象神殿14层,5301#24,2,208,99,99,210014,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210015,210015,四象神殿15层,5301#26,2,208,99,99,210015,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210016,210016,四象神殿16层,5301#28,2,208,99,99,210016,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210017,210017,四象神殿17层,5301#30,2,208,99,99,210017,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210018,210018,四象神殿18层,5301#32,2,208,99,99,210018,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210019,210019,四象神殿19层,5301#34,2,208,99,99,210019,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210020,210020,四象神殿20层,5301#36,2,208,99,99,210020,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210021,210021,四象神殿21层,5301#38,2,208,99,99,210021,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210022,210022,四象神殿22层,5301#40,2,208,99,99,210022,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210023,210023,四象神殿23层,5301#42,2,208,99,99,210023,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210024,210024,四象神殿24层,5301#44,2,208,99,99,210024,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
210025,210025,四象神殿25层,5301#46,2,208,99,99,210025,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211001,211001,四象神殿1层,101#80,2,208,99,99,211001,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211002,211002,四象神殿2层,5301#1,2,208,99,99,211002,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211003,211003,四象神殿3层,5301#2,2,208,99,99,211003,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211004,211004,四象神殿4层,5301#4,2,208,99,99,211004,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211005,211005,四象神殿5层,5301#6,2,208,99,99,211005,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211006,211006,四象神殿6层,5301#8,2,208,99,99,211006,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211007,211007,四象神殿7层,5301#10,2,208,99,99,211007,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211008,211008,四象神殿8层,5301#12,2,208,99,99,211008,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211009,211009,四象神殿9层,5301#14,2,208,99,99,211009,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211010,211010,四象神殿10层,5301#16,2,208,99,99,211010,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211011,211011,四象神殿11层,5301#18,2,208,99,99,211011,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211012,211012,四象神殿12层,5301#20,2,208,99,99,211012,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211013,211013,四象神殿13层,5301#22,2,208,99,99,211013,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211014,211014,四象神殿14层,5301#24,2,208,99,99,211014,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211015,211015,四象神殿15层,5301#26,2,208,99,99,211015,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211016,211016,四象神殿16层,5301#28,2,208,99,99,211016,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211017,211017,四象神殿17层,5301#30,2,208,99,99,211017,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211018,211018,四象神殿18层,5301#32,2,208,99,99,211018,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211019,211019,四象神殿19层,5301#34,2,208,99,99,211019,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211020,211020,四象神殿20层,5301#36,2,208,99,99,211020,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211021,211021,四象神殿21层,5301#38,2,208,99,99,211021,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211022,211022,四象神殿22层,5301#40,2,208,99,99,211022,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211023,211023,四象神殿23层,5301#42,2,208,99,99,211023,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211024,211024,四象神殿24层,5301#44,2,208,99,99,211024,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
211025,211025,四象神殿25层,5301#46,2,208,99,99,211025,1,,,1,1,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212001,212001,四象神殿1层[跨],101#80,2,208,99,99,212001,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212002,212002,四象神殿2层[跨],5301#1,2,208,99,99,212002,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212003,212003,四象神殿3层[跨],5301#2,2,208,99,99,212003,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212004,212004,四象神殿4层[跨],5301#4,2,208,99,99,212004,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212005,212005,四象神殿5层[跨],5301#6,2,208,99,99,212005,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212006,212006,四象神殿6层[跨],5301#8,2,208,99,99,212006,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212007,212007,四象神殿7层[跨],5301#10,2,208,99,99,212007,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212008,212008,四象神殿8层[跨],5301#12,2,208,99,99,212008,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212009,212009,四象神殿9层[跨],5301#14,2,208,99,99,212009,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212010,212010,四象神殿10层[跨],5301#16,2,208,99,99,212010,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212011,212011,四象神殿11层[跨],5301#18,2,208,99,99,212011,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212012,212012,四象神殿12层[跨],5301#20,2,208,99,99,212012,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212013,212013,四象神殿13层[跨],5301#22,2,208,99,99,212013,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212014,212014,四象神殿14层[跨],5301#24,2,208,99,99,212014,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212015,212015,四象神殿15层[跨],5301#26,2,208,99,99,212015,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212016,212016,四象神殿16层[跨],5301#28,2,208,99,99,212016,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212017,212017,四象神殿17层[跨],5301#30,2,208,99,99,212017,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212018,212018,四象神殿18层[跨],5301#32,2,208,99,99,212018,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212019,212019,四象神殿19层[跨],5301#34,2,208,99,99,212019,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
